# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Oct  3 09:14:11 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-562 b,Kepler-562,1,1,0,Transit,2016,18.00931444,0.00000990,-0.00000990,0,0.133300,,,0,5.210,0.640,-0.400,0,23.70000,,,0,M-R relationship,0.000000,,,0,658,,,0,88.730,,,0,,5575.00,83.81,-85.33,0,0.90,0.11,-0.06,0,0.93,0.05,-0.05,0,[Fe/H],4.50,0.05,-0.11,0,19h20m28.70s,290.1196007,+46d16m25.46s,46.2737393,14.58257,77.81928,992.7690000,22.9510000,-21.9580000,14.9080000,0.1720000,-0.1720000,13.1200000,0.0270000,-0.0270000,14.7427000,0.0004110,-0.0004110
Kepler-563 b,Kepler-563,1,1,0,Transit,2016,22.18432708,0.00002500,-0.00002500,0,0.141800,,,0,3.090,0.170,-0.200,0,9.75000,,,0,M-R relationship,0.000000,,,0,546,,,0,89.970,,,0,,5066.00,80.00,-61.96,0,0.77,0.04,-0.05,0,0.80,0.04,-0.05,0,[Fe/H],4.58,0.03,-0.05,0,19h29m47.08s,292.4461832,+46d17m23.12s,46.2897548,13.13135,78.53249,565.2070000,7.5120000,-7.5120000,14.9010000,0.0800000,-0.0800000,12.7730000,0.0300000,-0.0300000,14.7389000,0.0003820,-0.0003820
Kepler-564 b,Kepler-564,1,1,0,Transit,2016,3.75083228,0.00000122,-0.00000122,0,0.048400,,,0,4.630,0.660,-0.360,0,19.40000,,,0,M-R relationship,0.000000,,,0,1129,,,0,90.000,,,0,,5626.00,144.83,-126.35,0,0.92,0.13,-0.07,0,0.95,0.06,-0.06,0,[Fe/H],4.49,0.06,-0.11,0,19h47m21.21s,296.8383661,+46d37m35.01s,46.6263912,10.59153,80.24708,863.0370000,14.8155000,-14.8155000,14.8830000,0.1720000,-0.1720000,13.0900000,0.0300000,-0.0300000,14.7194000,0.0003930,-0.0003930
Kepler-565 b,Kepler-565,1,1,0,Transit,2016,4.24374723,0.00000293,-0.00000293,0,0.050100,,,0,3.640,0.510,-0.270,0,12.90000,,,0,M-R relationship,0.000000,,,0,1063,,,0,89.820,,,0,,5735.00,80.65,-75.30,0,0.95,0.13,-0.07,0,0.98,0.04,-0.06,0,[Fe/H],4.47,0.05,-0.12,0,18h54m28.34s,283.6180825,+47d11m48.41s,47.1967793,19.05921,76.97413,1041.0000000,144.1420000,-81.9310000,15.2310000,0.1720000,-0.1720000,13.4920000,0.0470000,-0.0470000,,,
Kepler-566 b,Kepler-566,1,1,0,Transit,2016,18.42794624,0.00004230,-0.00004230,0,0.124700,,,0,2.150,0.130,-0.130,0,5.27000,,,0,M-R relationship,0.000000,,,0,526,,,0,88.810,,,0,,5132.00,59.73,-80.24,0,0.79,0.04,-0.04,0,0.83,0.04,-0.05,0,[Fe/H],4.57,0.03,-0.05,0,19h26m13.07s,291.5544735,+47d48m51.97s,47.8144362,14.33090,79.68563,564.2770000,8.5675000,-8.5675000,15.2170000,0.0800000,-0.0800000,12.9290000,0.0250000,-0.0250000,14.9644000,0.0004090,-0.0004090
Kepler-567 b,Kepler-567,1,1,0,Transit,2016,16.54297375,0.00004149,-0.00004149,0,0.122900,,,0,2.250,0.150,-0.120,0,5.69000,,,0,M-R relationship,0.000000,,,0,611,,,0,89.410,,,0,,5148.00,106.09,-92.59,0,0.79,0.04,-0.04,0,0.84,0.04,-0.04,0,[Fe/H],4.57,0.03,-0.05,0,19h50m41.43s,297.6726072,+48d18m08.44s,48.3023458,10.90069,82.01920,558.8100000,6.3550000,-6.2160000,14.8270000,0.0570000,-0.0570000,12.7240000,0.0290000,-0.0290000,14.6694000,0.0005680,-0.0005680
Kepler-568 b,Kepler-568,1,1,0,Transit,2016,11.02347475,0.00000766,-0.00000766,0,0.079400,,,0,2.260,0.080,-0.080,0,5.73000,,,0,M-R relationship,0.000000,,,0,429,,,0,89.030,,,0,,3768.00,40.66,-39.79,0,0.53,0.02,-0.02,0,0.55,0.02,-0.02,0,[Fe/H],4.73,0.01,-0.01,0,19h52m25.47s,298.1061315,+48d24m05.92s,48.4016448,10.69666,82.24963,130.6450000,0.4970000,-0.4940000,15.2160000,0.1520000,-0.1520000,10.9630000,0.0210000,-0.0210000,14.2513000,0.0004470,-0.0004470
Kepler-569 b,Kepler-569,1,1,0,Transit,2016,34.18890521,0.00006016,-0.00006016,0,0.198100,,,0,3.160,0.220,-0.170,0,10.10000,,,0,M-R relationship,0.000000,,,0,526,,,0,89.930,,,0,,5616.00,66.28,-55.02,0,0.93,0.07,-0.05,0,0.95,0.03,-0.04,0,[Fe/H],4.48,0.05,-0.07,0,18h54m01.73s,283.5072190,+48d33m09.48s,48.5526330,19.58040,78.30285,638.3010000,7.1730000,-7.0170000,14.2440000,0.1950000,-0.1950000,12.5130000,0.0240000,-0.0240000,14.0822000,0.0002460,-0.0002460
Kepler-57 b,Kepler-57,1,2,0,Transit,2012,5.72000000,,,0,0.060000,,,0,3.135,0.090,-0.088,0,25.06000,5.16000,-4.91000,0,Mass,0.016200,0.002400,-0.002100,0,850,,,0,88.900,,,0,,5187.90,90.80,-90.80,0,0.83,0.02,-0.02,0,0.86,0.05,-0.05,0,[M/H],4.54,0.04,-0.08,0,19h34m33.92s,293.6413146,+44d39m25.45s,44.6570692,11.65774,77.41261,644.1400000,8.6285000,-8.6285000,15.0170000,0.1260000,-0.1260000,12.8970000,0.0280000,-0.0280000,14.7738000,0.0002860,-0.0002860
Kepler-57 c,Kepler-57,1,2,0,Transit,2012,11.60000000,,,0,0.096000,,,0,2.196,0.067,-0.065,0,6.86000,1.52000,-1.43000,0,Mass,0.072500,0.007000,-0.006200,0,671,,,0,89.960,,,0,,5187.90,90.80,-90.80,0,0.83,0.02,-0.02,0,0.86,0.05,-0.05,0,[M/H],4.54,0.04,-0.08,0,19h34m33.92s,293.6413146,+44d39m25.45s,44.6570692,11.65774,77.41261,644.1400000,8.6285000,-8.6285000,15.0170000,0.1260000,-0.1260000,12.8970000,0.0280000,-0.0280000,14.7738000,0.0002860,-0.0002860
Kepler-570 b,Kepler-570,1,1,0,Transit,2016,4.30166200,0.00000310,-0.00000310,0,0.049700,,,0,2.450,0.340,-0.150,0,6.57000,,,0,M-R relationship,0.000000,,,0,1009,,,0,87.690,,,0,,5496.00,71.37,-88.25,0,0.90,0.12,-0.06,0,0.93,0.04,-0.04,0,[Fe/H],4.50,0.05,-0.12,0,19h21m45.03s,290.4376111,+48d47m30.69s,48.7918597,15.40995,80.29149,568.1480000,5.2825000,-5.2825000,14.4510000,0.1140000,-0.1140000,12.6050000,0.0320000,-0.0320000,14.3288000,0.0003380,-0.0003380
Kepler-571 b,Kepler-571,1,1,0,Transit,2016,4.79859939,0.00000540,-0.00000540,0,0.054600,,,0,2.640,0.320,-0.170,0,7.46000,,,0,M-R relationship,0.000000,,,0,978,,,0,86.640,,,0,,5527.00,75.23,-79.46,0,0.90,0.11,-0.05,0,0.93,0.04,-0.04,0,[Fe/H],4.51,0.05,-0.11,0,19h06m12.25s,286.5510448,+49d25m07.43s,49.4187310,18.00113,79.88566,723.8750000,9.9710000,-9.7080000,14.9510000,0.1490000,-0.1490000,12.9860000,0.0260000,-0.0260000,14.6536000,0.0002830,-0.0002830
Kepler-572 b,Kepler-572,1,1,0,Transit,2016,17.20523483,0.00002222,-0.00002222,0,0.119200,,,0,2.580,0.180,-0.170,0,7.18000,,,0,M-R relationship,0.000000,,,0,553,,,0,89.980,,,0,,5212.00,89.47,-77.65,0,0.79,0.05,-0.05,0,0.83,0.04,-0.05,0,[Fe/H],4.57,0.04,-0.06,0,19h24m53.08s,291.2211720,+50d34m52.86s,50.5813487,15.66892,82.20314,504.6670000,4.8710000,-4.8710000,14.6790000,0.0800000,-0.0800000,12.5580000,0.0210000,-0.0210000,14.4853000,0.0003250,-0.0003250
Kepler-573 b,Kepler-573,1,1,0,Transit,2016,22.18329658,0.00004593,-0.00004593,0,0.148600,,,0,2.790,0.360,-0.230,0,8.20000,,,0,M-R relationship,0.000000,,,0,646,,,0,89.960,,,0,,5746.00,59.48,-51.43,0,1.02,0.13,-0.08,0,0.99,0.03,-0.04,0,[Fe/H],4.41,0.08,-0.10,0,19h18m05.09s,289.5211955,+51d14m14.66s,51.2374057,16.91249,82.39189,771.4710000,10.1285000,-10.1285000,14.2920000,0.0920000,-0.0920000,12.6360000,0.0320000,-0.0320000,14.1359000,0.0002540,-0.0002540
Kepler-574 b,Kepler-574,1,1,0,Transit,2016,7.65880414,0.00001346,-0.00001346,0,0.072300,,,0,2.390,0.330,-0.160,0,6.30000,,,0,M-R relationship,0.000000,,,0,858,,,0,89.950,,,0,,5612.00,116.01,-108.40,0,0.91,0.12,-0.06,0,0.95,0.05,-0.05,0,[Fe/H],4.50,0.05,-0.11,0,19h20m59.29s,290.2470519,+52d08m56.78s,52.1491051,16.84784,83.45219,682.8960000,8.1815000,-8.1815000,14.6710000,0.0800000,-0.0800000,12.9210000,0.0350000,-0.0350000,14.5392000,0.0002850,-0.0002850
Kepler-575 b,Kepler-575,1,1,0,Transit,2016,9.37891944,0.00002371,-0.00002371,0,0.078800,,,0,2.390,0.520,-0.210,0,6.30000,,,0,M-R relationship,0.000000,,,0,803,,,0,87.680,,,0,,5710.00,114.70,-145.72,0,0.95,0.12,-0.08,0,0.97,0.06,-0.06,0,[Fe/H],4.47,0.06,-0.11,0,19h07m51.33s,286.9638856,+37d49m46.61s,37.8296147,13.25875,68.89582,853.9770000,14.7870000,-14.3010000,14.8640000,0.1140000,-0.1140000,13.0780000,0.0320000,-0.0320000,14.7124000,0.0002630,-0.0002630
Kepler-576 b,Kepler-576,1,1,0,Transit,2016,29.91136794,0.00009909,-0.00009909,0,0.179000,,,0,3.270,0.840,-0.390,0,10.70000,,,0,M-R relationship,0.000000,,,0,541,,,0,89.930,,,0,,5672.00,95.54,-141.61,0,0.97,0.24,-0.08,0,0.99,0.05,-0.06,0,[Fe/H],4.46,0.06,-0.19,0,19h40m43.89s,295.1828896,+38d39m15.13s,38.6542028,7.84412,72.56526,617.5500000,11.3370000,-10.9430000,14.6270000,0.0800000,-0.0800000,12.6460000,0.0270000,-0.0270000,14.3820000,0.0002680,-0.0002680
Kepler-577 b,Kepler-577,1,1,0,Transit,2016,25.69578251,0.00006320,-0.00006320,0,0.134800,,,0,2.550,0.380,-0.150,0,7.04000,,,0,M-R relationship,0.000000,,,0,314,,,0,88.970,,,0,,4984.00,52.11,-41.61,0,0.73,0.03,-0.04,0,0.78,0.04,-0.04,0,[Fe/H],4.61,0.03,-0.03,0,19h38m50.88s,294.7119855,+39d04m25.43s,39.0737317,8.36644,72.76119,524.2470000,7.5610000,-7.3520000,15.1550000,0.0460000,-0.0460000,12.8610000,0.0330000,-0.0330000,14.9368000,0.0003620,-0.0003620
Kepler-578 b,Kepler-578,1,1,0,Transit,2016,1.61688370,0.00000123,-0.00000123,0,0.026600,,,0,2.000,0.180,-0.220,0,4.66000,,,0,M-R relationship,0.000000,,,0,1774,,,0,78.600,,,0,,5334.00,117.14,-106.87,0,0.83,0.07,-0.05,0,0.87,0.04,-0.05,0,[Fe/H],4.54,0.04,-0.08,0,19h15m01.20s,288.7549882,+39d33m49.31s,39.5636960,12.70663,71.11017,541.4320000,6.9100000,-6.7410000,14.5780000,0.1260000,-0.1260000,12.5610000,0.0200000,-0.0200000,14.4107000,0.0007960,-0.0007960
Kepler-579 b,Kepler-579,1,1,0,Transit,2016,9.66857723,0.00001920,-0.00001920,0,0.085400,,,0,2.000,0.350,-0.180,0,4.66000,,,0,M-R relationship,0.000000,,,0,730,,,0,87.590,,,0,,5636.00,135.41,-185.60,0,0.96,0.16,-0.08,0,0.99,0.06,-0.06,0,[Fe/H],4.47,0.06,-0.14,0,19h40m00.50s,295.0020771,+39d57m10.30s,39.9528613,8.58677,73.65092,530.7650000,5.1100000,-5.0140000,14.5520000,0.1490000,-0.1490000,12.5480000,0.0270000,-0.0270000,14.2462000,0.0002440,-0.0002440
Kepler-58 b,Kepler-58,1,4,0,Transit,2012,10.21849540,0.00015000,-0.00015000,0,0.092700,,,0,2.780,,,0,35.50000,,,1,Mass,0.040000,0.044000,-0.031000,0,920,,,0,88.760,,,0,,5843.00,,,0,1.03,,,0,0.95,,,0,[Fe/H],4.39,,,0,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,7.26637,73.41902,969.2520000,24.4780000,-23.3200000,15.0860000,0.0920000,-0.0920000,13.2830000,0.0320000,-0.0320000,14.8663000,0.0003180,-0.0003180
Kepler-58 c,Kepler-58,1,4,0,Transit,2012,15.57415680,0.00027000,-0.00027000,0,0.122800,,,0,2.860,,,0,53.00000,,,1,Mass,0.000000,,,0,799,,,0,83.890,,,0,,5843.00,,,0,1.03,,,0,0.95,,,0,[Fe/H],4.39,,,0,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,7.26637,73.41902,969.2520000,24.4780000,-23.3200000,15.0860000,0.0920000,-0.0920000,13.2830000,0.0320000,-0.0320000,14.8663000,0.0003180,-0.0003180
Kepler-58 d,Kepler-58,1,4,0,Transit,2014,40.10137100,0.00061200,-0.00061200,0,0.236000,,,0,2.940,1.400,-1.400,0,8.96000,,,0,M-R relationship,0.000000,,,0,583,,,0,88.440,,,0,,6099.00,200.00,-200.00,0,1.13,0.53,-0.53,0,1.04,0.12,-0.12,0,[Fe/H],4.37,0.30,-0.30,0,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,7.26637,73.41902,969.2520000,24.4780000,-23.3200000,15.0860000,0.0920000,-0.0920000,13.2830000,0.0320000,-0.0320000,14.8663000,0.0003180,-0.0003180
Kepler-58 e,Kepler-58,1,4,0,Transit,2023,4.45814897,0.00002897,-0.00002897,0,0.053300,,,0,1.610,0.520,-0.220,0,3.22000,,,0,M-R relationship,0.000000,,,0,1212,,,0,84.650,,,0,,6100.00,193.00,-214.00,0,1.08,0.35,-0.15,0,1.02,0.17,-0.12,0,[Fe/H],4.38,0.11,-0.20,0,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,7.26637,73.41902,969.2520000,24.4780000,-23.3200000,15.0860000,0.0920000,-0.0920000,13.2830000,0.0320000,-0.0320000,14.8663000,0.0003180,-0.0003180
Kepler-580 b,Kepler-580,1,1,0,Transit,2016,8.22241966,0.00000979,-0.00000979,0,0.068300,,,0,2.570,0.290,-0.130,0,7.13000,,,0,M-R relationship,0.000000,,,0,558,,,0,89.390,,,0,,4298.00,49.14,-38.09,0,0.64,0.02,-0.02,0,0.67,0.03,-0.03,0,[Fe/H],4.66,0.01,-0.01,0,18h53m59.94s,283.4997537,+40d33m10.10s,40.5528053,16.79215,70.40875,323.8990000,2.5750000,-2.5360000,15.3080000,0.1030000,-0.1030000,12.3140000,0.0290000,-0.0290000,14.9505000,0.0003320,-0.0003320
Kepler-581 b,Kepler-581,1,1,0,Transit,2016,40.60698210,0.00017440,-0.00017440,0,0.225900,,,0,2.630,0.560,-0.290,0,7.41000,,,0,M-R relationship,0.000000,,,0,521,,,0,89.410,,,0,,5772.00,199.71,-191.78,0,1.00,0.21,-0.11,0,1.00,0.08,-0.07,0,[Fe/H],4.44,0.08,-0.15,0,19h41m43.84s,295.4326552,+40d38m53.47s,40.6481874,8.62923,74.42746,703.7580000,13.7320000,-13.2250000,14.7010000,0.0570000,-0.0570000,12.9320000,0.0270000,-0.0270000,14.5302000,0.0003180,-0.0003180
Kepler-582 b,Kepler-582,1,1,0,Transit,2016,18.49235668,0.00002487,-0.00002487,0,0.125400,,,0,3.680,0.550,-0.340,0,13.10000,,,0,M-R relationship,0.000000,,,0,603,,,0,89.950,,,0,,5564.00,218.22,-211.72,0,0.91,0.13,-0.08,0,0.93,0.07,-0.07,0,[Fe/H],4.49,0.06,-0.11,0,19h50m00.89s,297.5037180,+41d03m25.32s,41.0570326,7.45973,75.55812,613.1790000,9.1150000,-8.8570000,15.0970000,0.0230000,-0.0230000,12.9920000,0.0310000,-0.0310000,14.9129000,0.0006830,-0.0006830
Kepler-583 b,Kepler-583,1,1,0,Transit,2016,6.51002530,0.00001381,-0.00001381,0,0.068900,,,0,2.280,0.290,-0.150,0,5.82000,,,0,M-R relationship,0.000000,,,0,1017,,,0,89.910,,,0,,5523.00,76.28,-106.08,0,0.91,0.11,-0.06,0,0.94,0.04,-0.04,0,[Fe/H],4.50,0.05,-0.12,0,18h48m26.72s,282.1113206,+42d21m16.39s,42.3545514,18.40861,71.78308,867.2710000,13.3540000,-12.9610000,14.8830000,0.1950000,-0.1950000,13.0900000,0.0290000,-0.0290000,14.7985000,0.0002630,-0.0002630
Kepler-584 b,Kepler-584,1,1,0,Transit,2016,35.18103040,0.00009392,-0.00009392,0,0.228100,,,0,4.210,1.590,-0.560,0,16.50000,,,0,M-R relationship,0.000000,,,0,664,,,0,88.180,,,0,,6195.00,110.21,-104.28,0,1.24,0.46,-0.15,0,1.17,0.15,-0.09,0,[Fe/H],4.31,0.10,-0.22,0,19h12m55.35s,288.2306150,+42d24m49.03s,42.4136181,14.24356,73.61151,1848.8400000,79.4500000,-73.2800000,14.9730000,0.0350000,-0.0350000,13.5290000,0.0340000,-0.0340000,14.8141000,0.0003150,-0.0003150
Kepler-585 b,Kepler-585,1,1,0,Transit,2016,2.75235975,0.00000142,-0.00000142,0,0.037500,,,0,2.830,0.550,-0.270,0,8.40000,,,0,M-R relationship,0.000000,,,0,1178,,,0,87.360,,,0,,5593.00,85.61,-77.08,0,0.93,0.18,-0.06,0,0.96,0.06,-0.05,0,[Fe/H],4.49,0.05,-0.16,0,19h06m06.84s,286.5284924,+43d52m24.15s,43.8733751,15.96032,74.49390,585.1870000,5.5370000,-5.5370000,14.1880000,0.1370000,-0.1370000,12.4030000,0.0190000,-0.0190000,14.0171000,0.0004680,-0.0004680
Kepler-586 b,Kepler-586,1,1,0,Transit,2016,2.10472218,0.00000092,-0.00000092,0,0.033100,,,0,2.790,0.360,-0.200,0,8.20000,,,0,M-R relationship,0.000000,,,0,1365,,,0,89.990,,,0,,5575.00,149.33,-103.88,0,0.92,0.12,-0.07,0,0.94,0.05,-0.05,0,[Fe/H],4.50,0.05,-0.11,0,19h32m13.73s,293.0571982,+45d33m04.06s,45.5511266,12.42579,78.04243,693.7660000,10.3935000,-10.3935000,14.4350000,0.1150000,-0.1150000,12.7420000,0.0360000,-0.0360000,14.4125000,0.0002850,-0.0002850
Kepler-587 b,Kepler-587,1,1,0,Transit,2016,10.94027841,0.00002949,-0.00002949,0,0.095200,,,0,2.230,0.640,-0.170,0,5.60000,,,0,M-R relationship,0.000000,,,0,764,,,0,88.850,,,0,,5549.00,77.03,-70.06,0,0.89,0.12,-0.06,0,0.92,0.04,-0.05,0,[Fe/H],4.51,0.05,-0.13,0,19h14m40.96s,288.6706571,+47d23m56.85s,47.3991249,15.94105,78.47760,787.8940000,12.1100000,-11.7550000,15.0110000,0.0920000,-0.0920000,13.2500000,0.0270000,-0.0270000,14.8658000,0.0003310,-0.0003310
Kepler-588 b,Kepler-588,1,1,0,Transit,2016,4.22162536,0.00000475,-0.00000475,0,0.052000,,,0,2.630,0.500,-0.220,0,7.41000,,,0,M-R relationship,0.000000,,,0,1176,,,0,82.120,,,0,,5835.00,73.84,-83.13,0,1.00,0.19,-0.08,0,1.01,0.05,-0.07,0,[Fe/H],4.44,0.06,-0.14,0,18h57m01.74s,284.2572531,+47d41m20.07s,47.6889081,18.81941,77.61857,1209.4000000,28.1200000,-26.9000000,14.8000000,0.0690000,-0.0690000,13.1870000,0.0380000,-0.0380000,14.6813000,0.0002720,-0.0002720
Kepler-589 b,Kepler-589,1,2,0,Transit,2016,16.54964934,0.00004571,-0.00004571,0,0.119600,,,0,2.270,0.180,-0.120,0,5.77000,,,0,M-R relationship,0.000000,,,0,656,,,0,86.740,,,0,,5296.00,61.13,-62.18,0,0.83,0.06,-0.04,0,0.88,0.03,-0.04,0,[Fe/H],4.55,0.03,-0.07,0,18h42m33.94s,280.6414331,+47d45m07.41s,47.7520581,21.14301,76.85046,612.8030000,7.8850000,-7.6920000,14.7750000,0.0350000,-0.0350000,12.8650000,0.0260000,-0.0260000,14.6611000,0.0003100,-0.0003100
Kepler-589 c,Kepler-589,1,2,0,Transit,2021,3.52466011,,,0,0.042600,,,0,1.117,,,0,1.45000,,,0,M-R relationship,0.000000,,,0,1098,,,0,71.950,,,0,,5372.00,160.00,-160.00,0,0.92,0.19,-0.13,0,0.83,0.11,-0.06,0,[Fe/H],4.43,0.11,-0.15,0,18h42m33.94s,280.6414331,+47d45m07.41s,47.7520581,21.14301,76.85046,612.8030000,7.8850000,-7.6920000,14.7750000,0.0350000,-0.0350000,12.8650000,0.0260000,-0.0260000,14.6611000,0.0003100,-0.0003100
Kepler-59 b,Kepler-59,1,2,0,Transit,2012,11.86817070,0.00036000,-0.00036000,0,0.104000,,,0,1.100,,,0,1.37000,,,0,M-R relationship,0.000000,,,0,864,,,0,86.930,,,0,,6074.00,,,0,0.94,,,0,1.04,,,0,[Fe/H],4.51,,,0,19h08m09.48s,287.0394932,+46d38m24.60s,46.6401677,16.67763,77.30341,1163.2200000,22.1400000,-21.3400000,14.4670000,0.1600000,-0.1600000,12.9280000,0.0240000,-0.0240000,14.2786000,0.0002390,-0.0002390
Kepler-59 c,Kepler-59,1,2,0,Transit,2012,17.98012350,0.00030000,-0.00030000,0,0.137200,,,0,1.980,,,0,4.58000,,,0,M-R relationship,0.000000,,,0,752,,,0,88.060,,,0,,6074.00,,,0,0.94,,,0,1.04,,,0,[Fe/H],4.51,,,0,19h08m09.48s,287.0394932,+46d38m24.60s,46.6401677,16.67763,77.30341,1163.2200000,22.1400000,-21.3400000,14.4670000,0.1600000,-0.1600000,12.9280000,0.0240000,-0.0240000,14.2786000,0.0002390,-0.0002390
